STATUS | wrapper  | 2006/07/25 11:51:30 | --> Wrapper Started as Console
INFO   | jvm 1    | 2006/07/25 12:24:27 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:24:27 | Jul 25, 2006 12:24:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:24:27 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
INFO   | jvm 1    | 2006/07/25 12:24:28 | Jul 25, 2006 12:24:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:24:28 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:24:28 | Jul 25, 2006 12:24:28 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:24:28 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:24:28 | Jul 25, 2006 12:24:28 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:24:28 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Starting Coyote HTTP/1.1 on http-8080
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Port busy 8009 java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: JK2: ajp13 listening on /0.0.0.0:8010
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.jk.server.JkMain start
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Jk running ID=1 time=0/15  config=D:\TalentpoolInstaller\TalentPool\tomcat\conf\jk2.properties
INFO   | jvm 1    | 2006/07/25 12:24:29 | Jul 25, 2006 12:24:29 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:24:29 | INFO: Server startup in 4375 ms
INFO   | jvm 1    | 2006/07/25 12:24:29 | StandardServer.await: create[8005]: java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:24:29 | java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at java.net.PlainSocketImpl.socketBind(Native Method)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at java.net.PlainSocketImpl.bind(PlainSocketImpl.java:331)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at java.net.ServerSocket.bind(ServerSocket.java:318)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at java.net.ServerSocket.<init>(ServerSocket.java:185)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at org.apache.catalina.core.StandardServer.await(StandardServer.java:496)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at org.apache.catalina.startup.Catalina.await(Catalina.java:619)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at org.apache.catalina.startup.Catalina.start(Catalina.java:579)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:287)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:425)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:24:29 | 	at java.lang.Thread.run(Thread.java:534)
STATUS | wrapper  | 2006/07/25 12:24:31 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/07/25 12:25:02 | --> Wrapper Started as Console
STATUS | wrapper  | 2006/07/25 12:25:02 | Launching a JVM...
INFO   | jvm 1    | 2006/07/25 12:25:02 | Wrapper (Version 3.2.1) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2006/07/25 12:25:02 | 
INFO   | jvm 1    | 2006/07/25 12:25:04 | Jul 25, 2006 12:25:04 PM org.apache.coyote.http11.Http11Protocol init
INFO   | jvm 1    | 2006/07/25 12:25:04 | INFO: Initializing Coyote HTTP/1.1 on http-8008
INFO   | jvm 1    | 2006/07/25 12:25:04 | Jul 25, 2006 12:25:04 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:25:04 | INFO: Initialization processed in 1015 ms
INFO   | jvm 1    | 2006/07/25 12:25:04 | Jul 25, 2006 12:25:04 PM org.apache.catalina.core.StandardService start
INFO   | jvm 1    | 2006/07/25 12:25:04 | INFO: Starting service Catalina
INFO   | jvm 1    | 2006/07/25 12:25:04 | Jul 25, 2006 12:25:04 PM org.apache.catalina.core.StandardEngine start
INFO   | jvm 1    | 2006/07/25 12:25:04 | INFO: Starting Servlet Engine: Apache Tomcat/5.0.30
INFO   | jvm 1    | 2006/07/25 12:25:04 | Jul 25, 2006 12:25:04 PM org.apache.catalina.core.StandardHost start
INFO   | jvm 1    | 2006/07/25 12:25:04 | INFO: XML validation disabled
INFO   | jvm 1    | 2006/07/25 12:25:04 | Jul 25, 2006 12:25:04 PM org.apache.catalina.core.StandardHost getDeployer
INFO   | jvm 1    | 2006/07/25 12:25:04 | INFO: Create Host deployer for direct deployment ( non-jmx ) 
INFO   | jvm 1    | 2006/07/25 12:25:04 | Jul 25, 2006 12:25:04 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:25:04 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\admin.xml
INFO   | jvm 1    | 2006/07/25 12:25:06 | Jul 25, 2006 12:25:06 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:25:06 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:25:07 | Jul 25, 2006 12:25:06 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:25:07 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
INFO   | jvm 1    | 2006/07/25 12:25:07 | Jul 25, 2006 12:25:07 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:25:07 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:25:07 | Jul 25, 2006 12:25:07 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:25:07 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:25:07 | Jul 25, 2006 12:25:07 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:25:07 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:25:08 | Jul 25, 2006 12:25:08 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:25:08 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:25:08 | Jul 25, 2006 12:25:08 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:25:08 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:25:08 | Jul 25, 2006 12:25:08 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:25:08 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:25:08 | Jul 25, 2006 12:25:08 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:25:08 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:25:08 | Jul 25, 2006 12:25:08 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:25:08 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:25:08 | Jul 25, 2006 12:25:08 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:25:08 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:25:08 | Jul 25, 2006 12:25:08 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:25:08 | INFO: Starting Coyote HTTP/1.1 on http-8008
INFO   | jvm 1    | 2006/07/25 12:25:09 | Jul 25, 2006 12:25:09 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:25:09 | INFO: Port busy 8009 java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:25:09 | Jul 25, 2006 12:25:09 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:25:09 | INFO: JK2: ajp13 listening on /0.0.0.0:8010
INFO   | jvm 1    | 2006/07/25 12:25:09 | Jul 25, 2006 12:25:09 PM org.apache.jk.server.JkMain start
INFO   | jvm 1    | 2006/07/25 12:25:09 | INFO: Jk running ID=1 time=0/15  config=D:\TalentpoolInstaller\TalentPool\tomcat\conf\jk2.properties
INFO   | jvm 1    | 2006/07/25 12:25:09 | Jul 25, 2006 12:25:09 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:25:09 | INFO: Server startup in 4641 ms
INFO   | jvm 1    | 2006/07/25 12:25:09 | StandardServer.await: create[8005]: java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:25:09 | java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at java.net.PlainSocketImpl.socketBind(Native Method)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at java.net.PlainSocketImpl.bind(PlainSocketImpl.java:331)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at java.net.ServerSocket.bind(ServerSocket.java:318)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at java.net.ServerSocket.<init>(ServerSocket.java:185)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at org.apache.catalina.core.StandardServer.await(StandardServer.java:496)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at org.apache.catalina.startup.Catalina.await(Catalina.java:619)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at org.apache.catalina.startup.Catalina.start(Catalina.java:579)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:287)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:425)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:25:09 | 	at java.lang.Thread.run(Thread.java:534)
STATUS | wrapper  | 2006/07/25 12:25:11 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/07/25 12:26:21 | --> Wrapper Started as Console
STATUS | wrapper  | 2006/07/25 12:26:21 | Launching a JVM...
INFO   | jvm 1    | 2006/07/25 12:26:21 | Wrapper (Version 3.2.1) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2006/07/25 12:26:21 | 
INFO   | jvm 1    | 2006/07/25 12:26:23 | Jul 25, 2006 12:26:23 PM org.apache.coyote.http11.Http11Protocol init
INFO   | jvm 1    | 2006/07/25 12:26:23 | INFO: Initializing Coyote HTTP/1.1 on http-8008
INFO   | jvm 1    | 2006/07/25 12:26:23 | Jul 25, 2006 12:26:23 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:26:23 | INFO: Initialization processed in 1016 ms
INFO   | jvm 1    | 2006/07/25 12:26:23 | Jul 25, 2006 12:26:23 PM org.apache.catalina.core.StandardService start
INFO   | jvm 1    | 2006/07/25 12:26:23 | INFO: Starting service Catalina
INFO   | jvm 1    | 2006/07/25 12:26:23 | Jul 25, 2006 12:26:23 PM org.apache.catalina.core.StandardEngine start
INFO   | jvm 1    | 2006/07/25 12:26:23 | INFO: Starting Servlet Engine: Apache Tomcat/5.0.30
INFO   | jvm 1    | 2006/07/25 12:26:23 | Jul 25, 2006 12:26:23 PM org.apache.catalina.core.StandardHost start
INFO   | jvm 1    | 2006/07/25 12:26:23 | INFO: XML validation disabled
INFO   | jvm 1    | 2006/07/25 12:26:23 | Jul 25, 2006 12:26:23 PM org.apache.catalina.core.StandardHost getDeployer
INFO   | jvm 1    | 2006/07/25 12:26:23 | INFO: Create Host deployer for direct deployment ( non-jmx ) 
INFO   | jvm 1    | 2006/07/25 12:26:23 | Jul 25, 2006 12:26:23 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:26:23 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\admin.xml
INFO   | jvm 1    | 2006/07/25 12:26:25 | Jul 25, 2006 12:26:25 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:26:25 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:26:25 | Jul 25, 2006 12:26:25 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:26:25 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
INFO   | jvm 1    | 2006/07/25 12:26:25 | Jul 25, 2006 12:26:25 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:26:25 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:26:26 | Jul 25, 2006 12:26:26 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:26:26 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:26:26 | Jul 25, 2006 12:26:26 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:26:26 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Starting Coyote HTTP/1.1 on http-8008
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Port busy 8009 java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: JK2: ajp13 listening on /0.0.0.0:8010
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.jk.server.JkMain start
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Jk running ID=1 time=0/16  config=D:\TalentpoolInstaller\TalentPool\tomcat\conf\jk2.properties
INFO   | jvm 1    | 2006/07/25 12:26:27 | Jul 25, 2006 12:26:27 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:26:27 | INFO: Server startup in 4375 ms
INFO   | jvm 1    | 2006/07/25 12:26:27 | StandardServer.await: create[8005]: java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:26:27 | java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at java.net.PlainSocketImpl.socketBind(Native Method)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at java.net.PlainSocketImpl.bind(PlainSocketImpl.java:331)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at java.net.ServerSocket.bind(ServerSocket.java:318)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at java.net.ServerSocket.<init>(ServerSocket.java:185)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at org.apache.catalina.core.StandardServer.await(StandardServer.java:496)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at org.apache.catalina.startup.Catalina.await(Catalina.java:619)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at org.apache.catalina.startup.Catalina.start(Catalina.java:579)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:287)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:425)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:26:27 | 	at java.lang.Thread.run(Thread.java:534)
STATUS | wrapper  | 2006/07/25 12:26:29 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/07/25 12:26:59 | --> Wrapper Started as Console
STATUS | wrapper  | 2006/07/25 12:26:59 | Launching a JVM...
INFO   | jvm 1    | 2006/07/25 12:26:59 | Wrapper (Version 3.2.1) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2006/07/25 12:26:59 | 
INFO   | jvm 1    | 2006/07/25 12:27:01 | Jul 25, 2006 12:27:01 PM org.apache.coyote.http11.Http11Protocol init
INFO   | jvm 1    | 2006/07/25 12:27:01 | INFO: Initializing Coyote HTTP/1.1 on http-90
INFO   | jvm 1    | 2006/07/25 12:27:01 | Jul 25, 2006 12:27:01 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:27:01 | INFO: Initialization processed in 1000 ms
INFO   | jvm 1    | 2006/07/25 12:27:01 | Jul 25, 2006 12:27:01 PM org.apache.catalina.core.StandardService start
INFO   | jvm 1    | 2006/07/25 12:27:01 | INFO: Starting service Catalina
INFO   | jvm 1    | 2006/07/25 12:27:01 | Jul 25, 2006 12:27:01 PM org.apache.catalina.core.StandardEngine start
INFO   | jvm 1    | 2006/07/25 12:27:01 | INFO: Starting Servlet Engine: Apache Tomcat/5.0.30
INFO   | jvm 1    | 2006/07/25 12:27:01 | Jul 25, 2006 12:27:01 PM org.apache.catalina.core.StandardHost start
INFO   | jvm 1    | 2006/07/25 12:27:01 | INFO: XML validation disabled
INFO   | jvm 1    | 2006/07/25 12:27:01 | Jul 25, 2006 12:27:01 PM org.apache.catalina.core.StandardHost getDeployer
INFO   | jvm 1    | 2006/07/25 12:27:01 | INFO: Create Host deployer for direct deployment ( non-jmx ) 
INFO   | jvm 1    | 2006/07/25 12:27:01 | Jul 25, 2006 12:27:01 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:27:01 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\admin.xml
INFO   | jvm 1    | 2006/07/25 12:27:03 | Jul 25, 2006 12:27:03 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:27:03 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:27:03 | Jul 25, 2006 12:27:03 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:27:03 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
